action = 0;action = 60;action = 120;action = 180;action = 240;action = 300
0.004;0.192;0.216;0.244;0.204;0.14
0.004;0.192;0.22;0.244;0.2;0.14
0.004;0.192;0.224;0.24;0.208;0.132
0;0.188;0.228;0.236;0.212;0.136
0;0.188;0.22;0.24;0.212;0.14
0;0.192;0.216;0.244;0.212;0.136
0.008;0.192;0.22;0.236;0.204;0.14
0;0.192;0.22;0.236;0.212;0.14
0;0.188;0.216;0.248;0.208;0.14
0;0.192;0.22;0.236;0.212;0.14
0.008;0.192;0.22;0.236;0.212;0.132
0;0.192;0.212;0.24;0.212;0.144
0;0.196;0.216;0.244;0.208;0.136
0.004;0.188;0.224;0.24;0.208;0.136
0;0.196;0.216;0.236;0.212;0.14
0;0.192;0.212;0.24;0.212;0.144
0.008;0.2;0.216;0.244;0.196;0.136
0.004;0.192;0.22;0.24;0.204;0.14
0;0.192;0.22;0.24;0.208;0.14
0;0.196;0.22;0.244;0.2;0.14
0.004;0.192;0.224;0.236;0.204;0.14
0.004;0.196;0.22;0.232;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.216;0.244;0.208;0.14
0;0.184;0.22;0.236;0.216;0.144
0.004;0.188;0.224;0.244;0.208;0.132
0.004;0.192;0.22;0.236;0.212;0.136
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.22;0.24;0.2;0.148
0;0.192;0.22;0.24;0.208;0.14
0.004;0.196;0.22;0.24;0.204;0.136
0;0.192;0.22;0.24;0.208;0.14
0.008;0.192;0.22;0.236;0.204;0.14
0.008;0.192;0.216;0.24;0.204;0.14
0;0.188;0.224;0.236;0.208;0.144
0;0.196;0.216;0.232;0.212;0.144
0;0.192;0.22;0.24;0.208;0.14
0.004;0.188;0.228;0.24;0.208;0.132
0.004;0.192;0.22;0.236;0.208;0.14
0.004;0.192;0.228;0.232;0.2;0.144
0;0.192;0.216;0.24;0.208;0.144
0.004;0.192;0.22;0.236;0.212;0.136
0;0.184;0.22;0.24;0.212;0.144
0;0.188;0.228;0.236;0.208;0.14
0;0.196;0.22;0.236;0.208;0.14
0;0.192;0.22;0.24;0.2;0.148
0;0.192;0.216;0.236;0.212;0.144
0.008;0.192;0.22;0.244;0.204;0.132
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.216;0.244;0.204;0.144
0.004;0.192;0.216;0.24;0.208;0.14
0;0.188;0.22;0.244;0.208;0.14
0.004;0.184;0.22;0.24;0.212;0.14
0;0.188;0.224;0.24;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0.004;0.192;0.22;0.236;0.208;0.14
0.004;0.176;0.22;0.244;0.212;0.144
0;0.192;0.224;0.24;0.208;0.136
0.004;0.192;0.22;0.24;0.208;0.136
0.004;0.192;0.22;0.236;0.212;0.136
0.004;0.192;0.212;0.236;0.216;0.14
0.004;0.192;0.22;0.24;0.204;0.14
0.008;0.192;0.22;0.236;0.208;0.136
0;0.192;0.224;0.24;0.2;0.144
0;0.196;0.22;0.236;0.208;0.14
0.008;0.192;0.22;0.236;0.208;0.136
0;0.196;0.224;0.236;0.204;0.14
0.004;0.184;0.22;0.24;0.208;0.144
0.004;0.184;0.224;0.24;0.208;0.14
0;0.188;0.212;0.236;0.22;0.144
0;0.196;0.22;0.24;0.204;0.14
0;0.192;0.22;0.244;0.208;0.136
0;0.192;0.22;0.244;0.208;0.136
0.012;0.192;0.212;0.232;0.208;0.144
0.004;0.192;0.216;0.24;0.204;0.144
0.004;0.192;0.216;0.24;0.208;0.14
0;0.192;0.216;0.24;0.204;0.148
0.008;0.188;0.22;0.236;0.208;0.14
0.004;0.196;0.22;0.236;0.204;0.14
0;0.188;0.228;0.24;0.208;0.136
0.004;0.192;0.216;0.24;0.208;0.14
0;0.192;0.216;0.236;0.208;0.148
0;0.196;0.216;0.24;0.208;0.14
0;0.192;0.212;0.244;0.208;0.144
0;0.192;0.216;0.24;0.212;0.14
0.004;0.192;0.216;0.24;0.204;0.144
0.004;0.188;0.22;0.244;0.212;0.132
0;0.188;0.228;0.24;0.204;0.14
0;0.2;0.22;0.236;0.208;0.136
0.004;0.192;0.224;0.236;0.208;0.136
0;0.188;0.228;0.24;0.208;0.136
0.004;0.192;0.212;0.248;0.204;0.14
0;0.192;0.22;0.236;0.208;0.144
0;0.192;0.216;0.244;0.208;0.14
0;0.192;0.216;0.24;0.208;0.144
0.004;0.188;0.216;0.232;0.212;0.148
0;0.184;0.224;0.232;0.208;0.152
0.004;0.188;0.22;0.24;0.208;0.14
0;0.192;0.22;0.232;0.216;0.14
0.004;0.196;0.22;0.236;0.204;0.14
0;0.192;0.22;0.24;0.208;0.14
0.004;0.192;0.216;0.24;0.208;0.14
0;0.192;0.224;0.24;0.204;0.14
0;0.192;0.216;0.24;0.212;0.14
0;0.188;0.224;0.24;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0;0.196;0.22;0.232;0.208;0.144
0;0.188;0.22;0.244;0.208;0.14
0;0.192;0.224;0.24;0.204;0.14
0;0.192;0.228;0.244;0.2;0.136
0;0.188;0.228;0.236;0.208;0.14
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.22;0.24;0.212;0.136
0;0.192;0.22;0.24;0.2;0.148
0.004;0.196;0.224;0.228;0.208;0.14
0;0.188;0.228;0.24;0.204;0.14
0;0.192;0.22;0.24;0.208;0.14
0;0.188;0.228;0.236;0.208;0.14
0;0.192;0.224;0.24;0.204;0.14
0;0.196;0.224;0.236;0.204;0.14
0;0.196;0.212;0.24;0.212;0.14
0;0.192;0.22;0.236;0.208;0.144
0.004;0.196;0.22;0.24;0.2;0.14
0;0.184;0.232;0.236;0.208;0.14
0.008;0.188;0.22;0.232;0.216;0.136
0;0.192;0.22;0.236;0.208;0.144
0;0.192;0.224;0.232;0.204;0.148
0;0.196;0.22;0.236;0.208;0.14
0;0.192;0.22;0.244;0.204;0.14
0;0.188;0.22;0.244;0.208;0.14
0;0.192;0.212;0.24;0.208;0.148
0;0.192;0.22;0.244;0.208;0.136
0;0.188;0.22;0.244;0.204;0.144
0.004;0.192;0.212;0.236;0.216;0.14
0;0.192;0.22;0.24;0.204;0.144
0;0.192;0.22;0.24;0.212;0.136
0;0.188;0.22;0.24;0.212;0.14
0;0.192;0.216;0.24;0.212;0.14
0;0.192;0.228;0.244;0.2;0.136
0;0.192;0.216;0.24;0.208;0.144
0;0.188;0.224;0.24;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.224;0.24;0.208;0.136
0;0.188;0.22;0.244;0.204;0.144
0;0.192;0.22;0.236;0.208;0.144
0.004;0.192;0.212;0.24;0.212;0.14
0;0.188;0.22;0.24;0.212;0.14
0.004;0.192;0.22;0.24;0.208;0.136
0.008;0.196;0.22;0.236;0.204;0.136
0;0.196;0.216;0.24;0.212;0.136
0;0.192;0.216;0.244;0.208;0.14
0.004;0.192;0.224;0.232;0.204;0.144
0;0.192;0.216;0.244;0.208;0.14
0;0.192;0.216;0.24;0.208;0.144
0;0.188;0.228;0.236;0.204;0.144
0;0.192;0.224;0.24;0.204;0.14
0;0.192;0.224;0.236;0.208;0.14
0;0.192;0.216;0.236;0.216;0.14
0;0.192;0.22;0.24;0.208;0.14
0;0.184;0.224;0.244;0.208;0.14
0;0.192;0.212;0.248;0.208;0.14
0.004;0.192;0.224;0.228;0.204;0.148
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.216;0.24;0.204;0.148
0;0.192;0.22;0.248;0.204;0.136
0;0.192;0.216;0.244;0.204;0.144
0.004;0.192;0.216;0.236;0.208;0.144
0.004;0.192;0.216;0.24;0.208;0.14
0.004;0.192;0.22;0.244;0.196;0.144
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.212;0.24;0.208;0.148
0.004;0.196;0.216;0.236;0.208;0.14
0.004;0.192;0.216;0.232;0.208;0.148
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.22;0.236;0.208;0.144
0.004;0.196;0.216;0.236;0.204;0.144
0;0.192;0.212;0.248;0.204;0.144
0;0.192;0.224;0.236;0.204;0.144
0.004;0.192;0.216;0.236;0.208;0.144
0.004;0.188;0.216;0.236;0.208;0.148
0.004;0.188;0.216;0.244;0.2;0.148
0;0.192;0.216;0.24;0.204;0.148
0;0.192;0.216;0.236;0.212;0.144
0;0.188;0.212;0.24;0.212;0.148
0.012;0.192;0.208;0.236;0.204;0.148
0;0.192;0.22;0.236;0.212;0.14
0;0.196;0.22;0.236;0.204;0.144
0;0.204;0.216;0.236;0.204;0.14
0.004;0.192;0.22;0.236;0.208;0.14
0;0.196;0.216;0.24;0.208;0.14
0;0.2;0.212;0.24;0.212;0.136
0;0.192;0.216;0.236;0.212;0.144
0.004;0.188;0.22;0.236;0.204;0.148
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.216;0.236;0.216;0.14
0;0.192;0.216;0.24;0.208;0.144
0.004;0.192;0.22;0.236;0.208;0.14
0.004;0.188;0.216;0.24;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0.004;0.176;0.216;0.24;0.212;0.152
0;0.192;0.22;0.24;0.208;0.14
0.004;0.188;0.22;0.24;0.204;0.144
0.004;0.184;0.216;0.244;0.208;0.144
0;0.196;0.216;0.232;0.212;0.144
0;0.188;0.216;0.24;0.208;0.148
0.004;0.188;0.212;0.24;0.212;0.144
0;0.192;0.216;0.24;0.208;0.144
0;0.2;0.212;0.236;0.212;0.14
0;0.192;0.208;0.248;0.216;0.136
0;0.192;0.216;0.24;0.204;0.148
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.216;0.236;0.212;0.144
0;0.192;0.216;0.24;0.208;0.144
0.004;0.192;0.216;0.236;0.208;0.144
0;0.196;0.216;0.236;0.208;0.144
0;0.192;0.212;0.244;0.208;0.144
0;0.188;0.216;0.244;0.208;0.144
0.008;0.188;0.216;0.232;0.212;0.144
0;0.196;0.216;0.24;0.212;0.136
0;0.196;0.22;0.24;0.204;0.14
0;0.196;0.216;0.236;0.208;0.144
0;0.188;0.216;0.24;0.208;0.148
0.008;0.196;0.212;0.236;0.204;0.144
0;0.192;0.216;0.24;0.208;0.144
0;0.196;0.216;0.236;0.208;0.144
0.004;0.192;0.208;0.24;0.212;0.144
0;0.196;0.212;0.24;0.208;0.144
0;0.196;0.216;0.236;0.204;0.148
0;0.192;0.216;0.232;0.212;0.148
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.212;0.236;0.204;0.156
0;0.192;0.216;0.248;0.212;0.132
0.004;0.196;0.208;0.24;0.208;0.144
0.004;0.188;0.216;0.236;0.212;0.144
0.004;0.184;0.22;0.24;0.208;0.144
0.004;0.192;0.216;0.236;0.208;0.144
0.004;0.196;0.208;0.244;0.204;0.144
0.004;0.192;0.212;0.244;0.204;0.144
0.004;0.192;0.216;0.24;0.204;0.144
0.008;0.192;0.216;0.232;0.208;0.144
0.008;0.192;0.22;0.232;0.208;0.14
0;0.188;0.216;0.24;0.208;0.148
0;0.188;0.216;0.236;0.216;0.144
0.004;0.188;0.216;0.244;0.208;0.14
0;0.192;0.22;0.244;0.204;0.14
0.004;0.188;0.216;0.236;0.208;0.148
0;0.188;0.212;0.244;0.208;0.148
0.008;0.184;0.216;0.24;0.212;0.14
0;0.192;0.212;0.244;0.204;0.148
0;0.196;0.216;0.236;0.208;0.144
0;0.184;0.228;0.236;0.208;0.144
0;0.192;0.22;0.244;0.204;0.14
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.216;0.24;0.204;0.148
0.004;0.192;0.216;0.236;0.208;0.144
0;0.192;0.216;0.236;0.208;0.148
0;0.188;0.216;0.24;0.212;0.144
0.004;0.192;0.22;0.24;0.208;0.136
0;0.192;0.208;0.24;0.212;0.148
0.008;0.188;0.216;0.24;0.208;0.14
0;0.192;0.216;0.24;0.208;0.144
0.004;0.188;0.22;0.24;0.208;0.14
0;0.192;0.216;0.24;0.208;0.144
0.004;0.184;0.22;0.24;0.212;0.14
0;0.192;0.212;0.244;0.208;0.144
0;0.2;0.212;0.236;0.208;0.144
0;0.18;0.22;0.24;0.204;0.156
0.008;0.192;0.212;0.236;0.208;0.144
0.008;0.184;0.212;0.24;0.208;0.148
0;0.196;0.22;0.24;0.2;0.144
0;0.192;0.216;0.24;0.208;0.144
0;0.196;0.216;0.236;0.208;0.144
0;0.192;0.216;0.236;0.212;0.144
0;0.196;0.212;0.24;0.212;0.14
0.004;0.188;0.22;0.232;0.204;0.152
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.212;0.24;0.212;0.144
0.004;0.188;0.216;0.236;0.216;0.14
0;0.196;0.212;0.24;0.208;0.144
0;0.196;0.216;0.24;0.204;0.144
0;0.192;0.212;0.24;0.216;0.14
0.004;0.188;0.212;0.244;0.212;0.14
0.016;0.188;0.216;0.24;0.204;0.136
0;0.192;0.216;0.24;0.208;0.144
0.004;0.188;0.22;0.24;0.208;0.14
0.004;0.188;0.22;0.232;0.216;0.14
0;0.196;0.22;0.24;0.2;0.144
0.004;0.188;0.212;0.24;0.212;0.144
0;0.196;0.212;0.24;0.208;0.144
0.008;0.192;0.216;0.236;0.208;0.14
0.004;0.188;0.22;0.236;0.208;0.144
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.212;0.232;0.216;0.148
0;0.188;0.216;0.24;0.212;0.144
0;0.192;0.22;0.24;0.204;0.144
0;0.192;0.216;0.236;0.208;0.148
0.004;0.192;0.212;0.236;0.208;0.148
0;0.192;0.216;0.24;0.208;0.144
0;0.184;0.216;0.248;0.208;0.144
0.004;0.192;0.208;0.24;0.208;0.148
0;0.192;0.212;0.236;0.208;0.152
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.216;0.236;0.208;0.148
0;0.196;0.224;0.232;0.204;0.144
0;0.192;0.216;0.236;0.212;0.144
0.008;0.188;0.22;0.236;0.204;0.144
0;0.192;0.216;0.236;0.208;0.148
0.008;0.192;0.208;0.236;0.212;0.144
0.004;0.196;0.216;0.236;0.204;0.144
0;0.192;0.22;0.236;0.212;0.14
0.004;0.192;0.22;0.236;0.204;0.144
0;0.192;0.208;0.24;0.212;0.148
0;0.188;0.216;0.244;0.204;0.148
0.008;0.192;0.216;0.24;0.204;0.14
0.004;0.196;0.216;0.24;0.208;0.136
0.004;0.192;0.212;0.244;0.208;0.14
0;0.188;0.212;0.244;0.208;0.148
0;0.192;0.216;0.244;0.208;0.14
0.008;0.188;0.212;0.236;0.204;0.152
0;0.196;0.216;0.24;0.204;0.144
0;0.2;0.216;0.232;0.208;0.144
0;0.196;0.22;0.244;0.2;0.14
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.216;0.236;0.208;0.148
0.004;0.188;0.216;0.24;0.208;0.144
0.004;0.184;0.224;0.236;0.208;0.144
0;0.192;0.22;0.24;0.204;0.144
0.008;0.192;0.212;0.24;0.208;0.14
0;0.196;0.212;0.24;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0.004;0.196;0.212;0.232;0.212;0.144
0;0.188;0.22;0.24;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.212;0.244;0.208;0.144
0.004;0.192;0.212;0.232;0.212;0.148
0;0.192;0.208;0.248;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0.008;0.188;0.22;0.24;0.208;0.136
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.212;0.244;0.208;0.144
0;0.188;0.216;0.236;0.204;0.156
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0.004;0.188;0.22;0.232;0.208;0.148
0;0.196;0.216;0.24;0.208;0.14
0.004;0.188;0.212;0.244;0.208;0.144
0;0.192;0.216;0.236;0.212;0.144
0.004;0.192;0.212;0.236;0.212;0.144
0.004;0.192;0.216;0.236;0.208;0.144
0.004;0.188;0.216;0.24;0.208;0.144
0.004;0.192;0.216;0.236;0.208;0.144
0;0.192;0.22;0.236;0.208;0.144
0.004;0.192;0.212;0.244;0.204;0.144
0;0.192;0.216;0.24;0.204;0.148
0.004;0.188;0.216;0.24;0.208;0.144
0;0.192;0.216;0.244;0.208;0.14
0.004;0.188;0.216;0.24;0.208;0.144
0.004;0.188;0.216;0.24;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0.004;0.188;0.212;0.236;0.212;0.148
0.004;0.192;0.216;0.236;0.208;0.144
0;0.196;0.216;0.24;0.204;0.144
0;0.192;0.212;0.24;0.208;0.148
0;0.188;0.22;0.236;0.212;0.144
0.004;0.192;0.216;0.244;0.208;0.136
0;0.192;0.212;0.244;0.204;0.148
0;0.192;0.216;0.24;0.208;0.144
0.004;0.188;0.208;0.24;0.216;0.144
0;0.196;0.216;0.24;0.2;0.148
0;0.192;0.216;0.244;0.204;0.144
0.004;0.188;0.216;0.236;0.208;0.148
0.004;0.188;0.212;0.24;0.208;0.148
0.004;0.192;0.208;0.236;0.216;0.144
0;0.196;0.216;0.24;0.204;0.144
0;0.196;0.212;0.24;0.212;0.14
0;0.188;0.216;0.232;0.216;0.148
0;0.192;0.212;0.236;0.212;0.148
0;0.196;0.216;0.24;0.204;0.144
0;0.192;0.22;0.236;0.208;0.144
0;0.188;0.22;0.244;0.204;0.144
0;0.192;0.22;0.236;0.204;0.148
0;0.192;0.216;0.24;0.208;0.144
0;0.196;0.22;0.236;0.204;0.144
0;0.188;0.22;0.24;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.212;0.244;0.208;0.144
0;0.188;0.216;0.236;0.212;0.148
0.004;0.188;0.216;0.24;0.208;0.144
0;0.188;0.212;0.24;0.208;0.152
0;0.192;0.216;0.24;0.208;0.144
0;0.192;0.216;0.24;0.204;0.148
0.004;0.2;0.212;0.236;0.208;0.14
0.004;0.192;0.22;0.244;0.2;0.14
0;0.188;0.216;0.244;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0;0.196;0.216;0.244;0.204;0.14
0;0.192;0.216;0.24;0.212;0.14
0;0.188;0.216;0.24;0.212;0.144
0;0.2;0.22;0.236;0.204;0.14
0;0.196;0.216;0.232;0.212;0.144
0;0.192;0.212;0.244;0.208;0.144
0;0.188;0.216;0.244;0.208;0.144
0.008;0.192;0.212;0.236;0.208;0.144
0;0.188;0.216;0.24;0.208;0.148
0;0.188;0.22;0.24;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0;0.188;0.212;0.24;0.212;0.148
0.004;0.192;0.216;0.24;0.208;0.14
0;0.196;0.216;0.236;0.208;0.144
0;0.188;0.216;0.244;0.2;0.152
0;0.192;0.22;0.236;0.204;0.148
0;0.192;0.216;0.24;0.208;0.144
0.004;0.188;0.212;0.24;0.208;0.148
0.004;0.196;0.212;0.24;0.204;0.144
0.004;0.192;0.208;0.236;0.208;0.152
0;0.192;0.216;0.236;0.212;0.144
0;0.188;0.22;0.244;0.204;0.144
0;0.188;0.216;0.24;0.208;0.148
0.004;0.192;0.216;0.24;0.204;0.144
0.004;0.192;0.212;0.24;0.204;0.148
0;0.196;0.22;0.236;0.208;0.14
0.004;0.192;0.212;0.24;0.204;0.148
0;0.192;0.212;0.244;0.208;0.144
0;0.192;0.216;0.236;0.212;0.144
0;0.192;0.22;0.232;0.212;0.144
0;0.192;0.22;0.24;0.208;0.14
0;0.184;0.224;0.24;0.208;0.144
0;0.184;0.22;0.244;0.208;0.144
0;0.188;0.22;0.24;0.208;0.144
0;0.192;0.22;0.24;0.208;0.14
0.004;0.192;0.22;0.236;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0.004;0.192;0.22;0.24;0.204;0.14
0;0.192;0.216;0.236;0.212;0.144
0;0.196;0.216;0.24;0.208;0.14
0.004;0.192;0.22;0.236;0.208;0.14
0;0.196;0.216;0.236;0.212;0.14
0.004;0.188;0.22;0.236;0.208;0.144
0;0.196;0.216;0.244;0.208;0.136
0;0.196;0.22;0.236;0.208;0.14
0.004;0.196;0.22;0.236;0.208;0.136
0;0.2;0.22;0.236;0.204;0.14
0.004;0.192;0.216;0.24;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.224;0.24;0.208;0.136
0;0.196;0.22;0.236;0.212;0.136
0.004;0.196;0.216;0.232;0.216;0.136
0;0.188;0.22;0.236;0.22;0.136
0;0.2;0.22;0.24;0.204;0.136
0.004;0.192;0.22;0.24;0.204;0.14
0;0.188;0.224;0.236;0.204;0.148
0;0.196;0.22;0.24;0.204;0.14
0;0.196;0.22;0.24;0.208;0.136
0.004;0.196;0.228;0.24;0.204;0.128
0.004;0.18;0.22;0.248;0.208;0.14
0.008;0.184;0.216;0.244;0.212;0.136
0;0.192;0.22;0.24;0.208;0.14
0.004;0.188;0.22;0.244;0.208;0.136
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0.004;0.192;0.212;0.244;0.208;0.14
0;0.192;0.22;0.24;0.212;0.136
0;0.192;0.22;0.24;0.208;0.14
0;0.188;0.216;0.24;0.212;0.144
0;0.192;0.22;0.232;0.216;0.14
0.004;0.192;0.216;0.236;0.212;0.14
0;0.192;0.22;0.244;0.208;0.136
0.004;0.196;0.22;0.236;0.204;0.14
0.008;0.188;0.22;0.24;0.204;0.14
0.004;0.188;0.22;0.24;0.212;0.136
0;0.192;0.22;0.24;0.208;0.14
0;0.196;0.22;0.24;0.208;0.136
0.004;0.188;0.228;0.236;0.208;0.136
0;0.192;0.224;0.24;0.204;0.14
0;0.192;0.22;0.244;0.204;0.14
0.004;0.2;0.212;0.236;0.212;0.136
0.004;0.188;0.224;0.236;0.204;0.144
0;0.196;0.22;0.24;0.204;0.14
0;0.192;0.224;0.236;0.208;0.14
0;0.196;0.22;0.236;0.212;0.136
0;0.188;0.224;0.24;0.204;0.144
0.004;0.188;0.22;0.24;0.208;0.14
0;0.192;0.224;0.24;0.204;0.14
0;0.196;0.224;0.236;0.208;0.136
0.008;0.192;0.216;0.244;0.2;0.14
0;0.192;0.216;0.244;0.208;0.14
0.004;0.184;0.216;0.24;0.212;0.144
0;0.192;0.22;0.24;0.208;0.14
0.004;0.188;0.22;0.236;0.212;0.14
0;0.192;0.22;0.24;0.208;0.14
0;0.188;0.22;0.244;0.208;0.14
0;0.188;0.22;0.244;0.208;0.14
0.004;0.192;0.22;0.244;0.204;0.136
0.004;0.192;0.22;0.236;0.208;0.14
0;0.196;0.22;0.236;0.204;0.144
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.22;0.244;0.212;0.132
0.004;0.192;0.216;0.236;0.204;0.148
0.008;0.196;0.22;0.232;0.204;0.14
0;0.192;0.216;0.236;0.208;0.148
0.004;0.188;0.22;0.24;0.208;0.14
0.004;0.192;0.216;0.24;0.208;0.14
0;0.192;0.22;0.244;0.216;0.128
0.008;0.188;0.224;0.236;0.208;0.136
0.004;0.192;0.216;0.244;0.208;0.136
0.004;0.192;0.22;0.236;0.208;0.14
0;0.188;0.22;0.24;0.208;0.144
0;0.192;0.216;0.24;0.208;0.144
0.004;0.192;0.216;0.24;0.208;0.14
0.004;0.196;0.22;0.24;0.2;0.14
0;0.188;0.228;0.236;0.204;0.144
0.004;0.188;0.22;0.236;0.208;0.144
0.004;0.192;0.224;0.228;0.212;0.14
0;0.192;0.216;0.24;0.204;0.148
0;0.192;0.22;0.24;0.208;0.14
0.004;0.192;0.22;0.236;0.208;0.14
0.004;0.192;0.216;0.244;0.2;0.144
0;0.192;0.228;0.24;0.196;0.144
0;0.192;0.22;0.236;0.208;0.144
0;0.196;0.228;0.232;0.212;0.132
0;0.188;0.22;0.244;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0.004;0.192;0.216;0.24;0.212;0.136
0;0.192;0.22;0.236;0.208;0.144
0;0.192;0.22;0.24;0.208;0.14
0.004;0.192;0.22;0.236;0.208;0.14
0.008;0.188;0.22;0.24;0.2;0.144
0;0.192;0.224;0.24;0.208;0.136
0.008;0.188;0.216;0.244;0.204;0.14
0;0.192;0.22;0.236;0.208;0.144
0.008;0.192;0.216;0.232;0.212;0.14
0.004;0.188;0.22;0.236;0.208;0.144
0.004;0.192;0.224;0.236;0.208;0.136
0.004;0.188;0.22;0.24;0.208;0.14
0;0.192;0.216;0.244;0.208;0.14
0;0.192;0.22;0.236;0.212;0.14
0.008;0.192;0.22;0.244;0.204;0.132
0.004;0.192;0.216;0.236;0.208;0.144
0.008;0.188;0.22;0.236;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0.004;0.2;0.212;0.232;0.208;0.144
0;0.192;0.22;0.24;0.208;0.14
0;0.188;0.22;0.24;0.208;0.144
0.004;0.188;0.212;0.24;0.208;0.148
0.004;0.192;0.22;0.24;0.208;0.136
0;0.188;0.22;0.24;0.212;0.14
0;0.188;0.224;0.236;0.208;0.144
0;0.188;0.228;0.24;0.208;0.136
0.008;0.184;0.216;0.24;0.216;0.136
0.004;0.192;0.22;0.232;0.212;0.14
0;0.188;0.216;0.24;0.208;0.148
0;0.188;0.22;0.244;0.204;0.144
0;0.184;0.224;0.244;0.204;0.144
0;0.192;0.216;0.24;0.212;0.14
0.004;0.188;0.216;0.24;0.212;0.14
0.004;0.196;0.22;0.24;0.204;0.136
0;0.192;0.22;0.236;0.208;0.144
0;0.192;0.212;0.244;0.212;0.14
0;0.192;0.22;0.24;0.212;0.136
0.008;0.188;0.224;0.228;0.208;0.144
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0.008;0.192;0.22;0.236;0.204;0.14
0;0.192;0.216;0.24;0.208;0.144
0.004;0.184;0.22;0.24;0.208;0.144
0.004;0.188;0.216;0.236;0.208;0.148
0;0.192;0.22;0.24;0.208;0.14
0.004;0.196;0.212;0.24;0.212;0.136
0.008;0.192;0.22;0.24;0.208;0.132
0;0.196;0.216;0.24;0.208;0.14
0;0.196;0.22;0.24;0.204;0.14
0;0.196;0.216;0.24;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.224;0.236;0.208;0.14
0;0.188;0.22;0.24;0.212;0.14
0;0.192;0.224;0.24;0.2;0.144
0;0.188;0.216;0.244;0.212;0.14
0.004;0.188;0.22;0.24;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0;0.192;0.22;0.244;0.204;0.14
0;0.192;0.22;0.24;0.208;0.14
0.004;0.184;0.216;0.252;0.208;0.136
0;0.192;0.224;0.244;0.2;0.14
0.004;0.192;0.216;0.24;0.208;0.14
0;0.192;0.22;0.24;0.208;0.14
0;0.196;0.22;0.232;0.212;0.14
0;0.192;0.22;0.24;0.208;0.14
0.004;0.188;0.216;0.236;0.216;0.14
0;0.188;0.224;0.24;0.204;0.144
0.004;0.192;0.22;0.236;0.208;0.14
0;0.192;0.216;0.244;0.208;0.14
0.004;0.188;0.224;0.244;0.208;0.132
0.004;0.192;0.22;0.24;0.204;0.14
0;0.196;0.216;0.24;0.208;0.14
0.004;0.192;0.22;0.24;0.208;0.136
0.004;0.192;0.22;0.24;0.204;0.14
0.004;0.188;0.22;0.24;0.204;0.144
0;0.188;0.224;0.24;0.204;0.144
0;0.184;0.22;0.244;0.212;0.14
0;0.196;0.22;0.24;0.204;0.14
0.004;0.192;0.22;0.24;0.208;0.136
