action = 0;action = 90;action = 180;action = 270
-576.9231;-486.6667;91.5006;-492.3077
-388.8889;-83.3333;88.3645;-511.1111
-421.0526;-547.0588;90.1265;-153.8462
-755.5556;-340.0000;89.7529;-541.6667
-572.2222;-694.4444;91.4868;-388.8889
-300.0000;-450.0000;89.7446;-633.3333
-541.6667;-633.3333;90.1865;-492.3077
-476.1905;-500.0000;91.0605;-528.5714
-576.9231;-560.0000;91.9643;-661.5385
-518.7500;-450.0000;90.1706;-450.0000
-528.5714;-450.0000;91.0496;-327.7778
-746.1538;-511.1111;90.1905;-200.0000
-266.6667;-450.0000;90.6059;-528.5714
-600.0000;-541.6667;93.2981;-633.3333
-576.9231;-492.3077;91.5144;-700.0000
-450.0000;-450.0000;90.1826;-600.0000
-633.3333;-450.0000;91.0642;-400.0000
-541.6667;-230.0000;91.9414;-528.5714
-587.5000;-560.0000;90.6174;-413.3333
-725.0000;-400.0000;91.5144;-607.1429
-450.0000;-576.9231;91.9447;-486.6667
-587.5000;-482.3529;91.5144;-725.0000
-600.0000;-450.0000;89.7363;-528.5714
-560.0000;-189.4737;88.8211;-600.0000
-541.6667;-450.0000;91.5144;-746.1538
-407.6923;-500.0000;91.9610;-830.7692
-486.6667;-450.0000;91.0496;-661.5385
-230.0000;-830.7692;92.8600;-816.6667
-486.6667;-371.4286;90.6098;-600.0000
-633.3333;-800.0000;93.3009;-528.5714
-450.0000;-611.7647;91.0642;-340.0000
-243.7500;-576.9231;90.1385;-352.9412
-492.3077;-450.0000;91.9414;-587.5000
-450.0000;-830.7692;92.8368;-528.5714
-407.6923;-633.3333;88.3881;-175.0000
-633.3333;-600.0000;92.3984;-300.0000
-407.6923;-536.8421;91.4868;-492.3077
-518.7500;-780.0000;91.9545;-576.9231
-450.0000;-423.8095;90.5906;-541.6667
-725.0000;-576.9231;88.8438;-230.0000
-450.0000;-450.0000;89.2857;-862.5000
-492.3077;-450.0000;89.7321;-407.6923
-486.6667;-413.3333;91.0423;-450.0000
-492.3077;-607.1429;88.8166;-135.7143
-633.3333;-528.5714;91.0714;-528.5714
-511.1111;-363.1579;90.1466;-450.0000
-560.0000;-312.5000;88.4023;-450.0000
-528.5714;-486.6667;91.4937;-450.0000
-652.6316;-400.0000;90.1706;-450.0000
-633.3333;-541.6667;91.0314;-395.0000
-661.5385;-371.4286;90.1706;-700.0000
-576.9231;-371.4286;90.5676;-352.9412
-511.1111;-450.0000;91.4833;-381.2500
-541.6667;-450.0000;88.8438;-661.5385
-205.5556;-500.0000;89.7154;-800.0000
-407.6923;-388.8889;87.5051;-576.9231
-417.6471;-300.0000;87.0325;-541.6667
-528.5714;-292.8571;88.8120;-450.0000
-633.3333;-685.7143;90.6098;-319.0476
-633.3333;-450.0000;89.2639;-450.0000
-725.0000;-511.1111;90.6174;-482.3529
-120.0000;-400.0000;90.5830;-685.7143
-450.0000;-700.0000;89.7196;-450.0000
-492.3077;-670.0000;90.6250;-661.5385
-413.3333;-511.1111;88.3834;-450.0000
-500.0000;-600.0000;90.6021;-388.8889
-400.0000;-615.0000;90.6174;-842.8571
-661.5385;-500.0000;89.6987;-266.6667
-607.1429;-500.0000;88.8393;-600.0000
-528.5714;-175.0000;88.8211;-450.0000
-371.4286;-413.3333;89.6819;-421.0526
-358.3333;-371.4286;89.6945;-536.8421
-670.0000;-877.7778;87.9708;-266.6667
-587.5000;-576.9231;89.2814;-587.5000
-266.6667;-670.0000;89.7280;-500.0000
-587.5000;-407.6923;89.2683;-300.0000
-572.2222;-175.0000;87.9268;-450.0000
-388.8889;-486.6667;90.5753;-381.2500
-144.4444;-587.5000;89.2157;-388.8889
-633.3333;-300.0000;89.7280;-600.0000
-371.4286;-607.1429;91.0569;-725.0000
-576.9231;-492.3077;91.0533;-633.3333
-400.0000;-358.3333;90.1826;-1000.0000
-340.0000;-587.5000;89.7321;-511.1111
-358.3333;-661.5385;90.6174;-576.9231
-312.5000;-371.4286;90.1466;-560.0000
-633.3333;-725.0000;90.6250;-450.0000
-594.7368;-560.0000;91.0642;-633.3333
-486.6667;-615.0000;90.5983;-862.5000
-633.3333;-388.8889;89.7196;-511.1111
-587.5000;-633.3333;89.7280;-450.0000
-700.0000;-417.6471;89.2770;-450.0000
-500.0000;-661.5385;91.0642;-528.5714
-541.6667;-518.7500;91.0460;-486.6667
-560.0000;-243.7500;89.2552;-266.6667
-407.6923;-413.3333;88.8348;-633.3333
-450.0000;-352.9412;88.3929;-700.0000
-576.9231;-417.6471;87.9219;-300.0000
-607.1429;-600.0000;88.3929;-300.0000
-413.3333;-200.0000;90.1546;-656.2500
-700.0000;-560.0000;92.3767;-476.1905
-340.0000;-450.0000;90.6059;-611.7647
-725.0000;-352.9412;89.7154;-600.0000
-670.0000;-576.9231;89.2770;-413.3333
-656.2500;-371.4286;89.7196;-388.8889
-587.5000;-450.0000;89.7113;-486.6667
-764.2857;-400.0000;91.5006;-518.7500
-511.1111;-505.0000;89.7154;-500.0000
-340.0000;-661.5385;90.1786;-661.5385
-500.0000;-193.3333;87.4593;-572.2222
-243.7500;-482.3529;88.7938;-492.3077
-661.5385;-633.3333;90.6174;-340.0000
-492.3077;-243.7500;88.7938;-352.9412
-576.9231;-450.0000;89.7071;-560.0000
-633.3333;-400.0000;90.6136;-670.0000
-528.5714;-450.0000;91.0496;-700.0000
-450.0000;-388.8889;90.1345;-492.3077
-576.9231;-528.5714;90.1666;-358.3333
-780.0000;-670.0000;90.1746;-358.3333
-600.0000;-661.5385;89.2901;-600.0000
-492.3077;-417.6471;89.2421;-450.0000
-607.1429;-633.3333;88.8574;-633.3333
-312.5000;-400.0000;87.9415;-511.1111
-450.0000;-223.5294;88.3881;-670.0000
-661.5385;-400.0000;88.4304;-725.0000
-371.4286;-323.0769;89.7321;-725.0000
-600.0000;-700.0000;90.1746;-486.6667
-312.5000;-511.1111;89.2245;-450.0000
-685.7143;-600.0000;89.7405;-755.5556
-706.6667;-292.8571;89.7238;-511.1111
-363.1579;-587.5000;89.7238;-700.0000
-541.6667;-633.3333;90.6212;-450.0000
-243.7500;-266.6667;88.3456;-560.0000
-450.0000;-700.0000;88.8483;-560.0000
-518.7500;-560.0000;91.4902;-576.9231
-725.0000;-492.3077;90.6098;-500.0000
-288.2353;-842.8571;90.5868;-560.0000
-352.9412;-492.3077;89.2552;-492.3077
-528.5714;-450.0000;88.4117;-560.0000
-352.9412;-492.3077;89.2421;-312.5000
-450.0000;-450.0000;87.9072;-541.6667
-214.2857;-450.0000;87.9170;-518.7500
-450.0000;-594.7368;90.6136;-633.3333
-340.0000;-600.0000;88.3834;-541.6667
-266.6667;-528.5714;87.0693;-340.0000
-676.4706;-450.0000;90.6136;-450.0000
-633.3333;-528.5714;87.9415;-214.2857
-560.0000;-607.1429;90.1546;-323.0769
-371.4286;-482.3529;91.0460;-908.3333
-900.0000;-600.0000;89.7321;-450.0000
-528.5714;-266.6667;89.2508;-633.3333
-371.4286;-830.7692;89.2814;-230.0000
-576.9231;-500.0000;91.0678;-661.5385
-656.2500;-312.5000;88.8438;-300.0000
-371.4286;-511.1111;90.1466;-541.6667
-450.0000;-560.0000;90.1746;-633.3333
-266.6667;-805.8824;90.1945;-511.1111
-266.6667;-700.0000;89.7071;-407.6923
-842.8571;-670.0000;90.6212;-450.0000
-492.3077;-700.0000;91.0714;-725.0000
-266.6667;-725.0000;89.7280;-450.0000
-528.5714;-492.3077;87.9611;-492.3077
-547.0588;-312.5000;89.7238;-576.9231
-706.6667;-371.4286;87.9317;-450.0000
-587.5000;-661.5385;91.0714;-560.0000
-340.0000;-572.2222;90.5906;-450.0000
-746.1538;-238.4615;87.9464;-340.0000
-175.0000;-764.2857;88.3976;-633.3333
-560.0000;-633.3333;87.5455;-450.0000
-407.6923;-746.1538;90.1786;-560.0000
-500.0000;-388.8889;87.9513;-633.3333
-600.0000;-755.5556;89.3204;-587.5000
-407.6923;-371.4286;88.8393;-587.5000
-450.0000;-725.0000;90.6098;-450.0000
-421.0526;-500.0000;90.5637;-300.0000
-371.4286;-352.9412;88.3598;-633.3333
-482.3529;-238.4615;89.6735;-395.0000
-633.3333;-371.4286;88.3693;-193.3333
-292.8571;-400.0000;88.8257;-528.5714
-450.0000;-400.0000;87.9317;-572.2222
-633.3333;-323.0769;88.3834;-407.6923
-528.5714;-536.8421;90.1746;-500.0000
-741.1765;-587.5000;89.2464;-266.6667
-528.5714;-633.3333;87.4949;-450.0000
-500.0000;-700.0000;87.9562;-358.3333
-417.6471;-600.0000;89.6861;-189.4737
-633.3333;-450.0000;88.3929;-388.8889
-670.0000;-600.0000;88.8619;-670.0000
-755.5556;-661.5385;89.7571;-587.5000
-492.3077;-633.3333;87.9611;-450.0000
-633.3333;-700.0000;87.0955;-587.5000
-450.0000;-560.0000;90.1466;-450.0000
-547.0588;-482.3529;91.4937;-633.3333
-407.6923;-661.5385;89.2727;-492.3077
-600.0000;-450.0000;88.8529;-633.3333
-560.0000;-607.1429;88.8348;-323.0769
-528.5714;-725.0000;89.7363;-746.1538
-371.4286;-407.6923;87.4848;-358.3333
-550.0000;-292.8571;90.1224;-528.5714
-395.0000;-670.0000;91.0533;-700.0000
-633.3333;-528.5714;90.6059;-450.0000
-482.3529;-83.3333;89.7154;-676.4706
-327.7778;-706.6667;88.8166;-312.5000
-407.6923;-417.6471;88.8166;-600.0000
-500.0000;-600.0000;87.5051;-407.6923
-407.6923;-661.5385;88.3929;-450.0000
-388.8889;-633.3333;88.4164;-560.0000
-607.1429;-633.3333;89.2901;-388.8889
-725.0000;-611.7647;90.1626;-100.0000
-518.7500;-700.0000;89.7363;-862.5000
-587.5000;-417.6471;90.6059;-656.2500
-486.6667;-450.0000;89.2508;-492.3077
-323.0769;-528.5714;87.5051;-587.5000
-450.0000;-478.9474;88.8166;-266.6667
-492.3077;-661.5385;89.2770;-541.6667
-511.1111;-388.8889;87.5354;-500.0000
-358.3333;-607.1429;87.9513;-144.4444
-135.7143;-450.0000;88.8029;-541.6667
-492.3077;-511.1111;88.8393;-528.5714
-492.3077;-816.6667;89.7488;-685.7143
-587.5000;-482.3529;91.4902;-400.0000
-200.0000;-764.2857;89.7154;-633.3333
-755.5556;-371.4286;89.7280;-607.1429
-560.0000;-500.0000;87.0693;-358.3333
-358.3333;-492.3077;90.5906;-505.0000
-450.0000;-780.0000;91.0387;-371.4286
-450.0000;-746.1538;88.4257;-450.0000
-214.2857;-400.0000;88.8075;-528.5714
-450.0000;-560.0000;89.2901;-528.5714
-300.0000;-793.7500;91.0678;-780.0000
-600.0000;-450.0000;89.3031;-560.0000
-607.1429;-486.6667;89.7113;-266.6667
-600.0000;-576.9231;89.7154;-450.0000
-144.4444;-500.0000;89.6735;-476.1905
-685.7143;-587.5000;87.9806;-607.1429
-312.5000;-560.0000;87.5203;-633.3333
-528.5714;-560.0000;89.2814;-450.0000
-450.0000;-676.4706;89.2596;-120.0000
-587.5000;-633.3333;88.3929;-300.0000
-400.0000;-560.0000;87.9513;-528.5714
-214.2857;-633.3333;88.8438;-518.7500
-755.5556;-450.0000;88.4304;-842.8571
-230.0000;-528.5714;90.6098;-793.7500
-450.0000;-793.7500;91.0423;-292.8571
-685.7143;-288.2353;89.6945;-371.4286
-266.6667;-560.0000;86.6343;-340.0000
-528.5714;-482.3529;88.8438;-600.0000
-547.0588;-576.9231;89.2770;-587.5000
-600.0000;-395.0000;90.1506;-450.0000
-230.0000;-842.8571;89.7238;-528.5714
-587.5000;-633.3333;89.3161;-633.3333
-661.5385;-214.2857;88.8438;-633.3333
-607.1429;-371.4286;85.2798;-83.3333
-670.0000;-700.0000;87.0798;-230.0000
-780.0000;-830.7692;89.3117;-450.0000
-576.9231;-358.3333;89.6987;-536.8421
-358.3333;-323.0769;86.1382;-560.0000
-633.3333;-400.0000;88.3834;-633.3333
-500.0000;-426.0870;90.1144;-450.0000
-547.0588;-450.0000;86.6071;-633.3333
-633.3333;-492.3077;86.6180;-266.6667
-700.0000;-633.3333;87.5000;-518.7500
-700.0000;-120.0000;87.9072;-323.0769
-323.0769;-340.0000;90.5791;-505.0000
-450.0000;-611.7647;90.1626;-500.0000
-492.3077;-780.0000;85.7548;-800.0000
-450.0000;-700.0000;88.3929;-576.9231
-633.3333;-800.0000;87.0746;-266.6667
-541.6667;-541.6667;88.3645;-388.8889
-518.7500;-300.0000;86.1382;-407.6923
-381.2500;-450.0000;86.6071;-450.0000
-816.6667;-450.0000;89.7405;-725.0000
-587.5000;-800.0000;90.1626;-492.3077
-381.2500;-725.0000;88.8211;-450.0000
-633.3333;-417.6471;84.8522;-340.0000
-450.0000;-312.5000;90.1546;-862.5000
-518.7500;-500.0000;88.3693;-450.0000
-576.9231;-358.3333;87.9317;-528.5714
-450.0000;-266.6667;88.3503;-670.0000
-292.8571;-388.8889;85.2917;-877.7778
-450.0000;-358.3333;87.5000;-450.0000
-450.0000;-371.4286;86.1999;-560.0000
-450.0000;-450.0000;90.5983;-700.0000
-450.0000;-450.0000;88.8211;-607.1429
-292.8571;-600.0000;87.0536;-500.0000
-492.3077;-576.9231;88.3929;-450.0000
-755.5556;-576.9231;89.7238;-371.4286
-607.1429;-266.6667;88.8120;-587.5000
-725.0000;-352.9412;90.1385;-407.6923
-486.6667;-450.0000;88.8075;-450.0000
-482.3529;-323.0769;89.2683;-560.0000
-266.6667;-633.3333;89.2857;-560.0000
-486.6667;-670.0000;89.2857;-500.0000
-511.1111;-518.7500;88.3787;-214.2857
-478.9474;-266.6667;91.0204;-518.7500
-600.0000;-633.3333;90.6098;-371.4286
-500.0000;-670.0000;90.6364;-633.3333
-407.6923;-633.3333;89.7196;-500.0000
-528.5714;-746.1538;91.9447;-340.0000
-323.0769;-587.5000;89.7196;-450.0000
-120.0000;-633.3333;89.7071;-450.0000
-528.5714;-576.9231;90.1826;-450.0000
-486.6667;-587.5000;89.2901;-450.0000
-600.0000;-600.0000;90.6136;-482.3529
-536.8421;-780.0000;90.5945;-340.0000
-300.0000;-200.0000;89.2683;-633.3333
-633.3333;-633.3333;90.6059;-175.0000
-900.0000;-633.3333;88.4304;-400.0000
-547.0588;-371.4286;88.8302;-685.7143
-560.0000;-633.3333;91.5041;-511.1111
-764.2857;-247.3684;91.0350;-492.3077
-600.0000;-661.5385;90.1746;-492.3077
-340.0000;-560.0000;89.2857;-700.0000
-587.5000;-486.6667;91.9414;-541.6667
-450.0000;-413.3333;91.0423;-560.0000
-611.7647;-175.0000;88.8393;-800.0000
-340.0000;-450.0000;89.2683;-607.1429
-340.0000;-600.0000;89.2944;-661.5385
-407.6923;-492.3077;88.8166;-486.6667
-450.0000;-486.6667;87.0798;-450.0000
-700.0000;-541.6667;89.7321;-492.3077
-153.8462;-423.8095;87.9072;-450.0000
-528.5714;-486.6667;90.1706;-388.8889
-381.2500;-323.0769;90.5830;-511.1111
-450.0000;-358.3333;91.4902;-607.1429
-560.0000;-421.0526;88.8483;-780.0000
-340.0000;-700.0000;89.6777;-327.7778
-450.0000;-358.3333;88.3834;-560.0000
-541.6667;-700.0000;91.0605;-587.5000
-421.0526;-214.2857;88.7801;-518.7500
-725.0000;-478.9474;91.0496;-486.6667
-670.0000;-633.3333;89.7529;-877.7778
-340.0000;-600.0000;89.6777;-330.4348
-576.9231;-450.0000;90.6174;-500.0000
-266.6667;-305.2632;89.6777;-560.0000
-312.5000;-358.3333;90.1506;-486.6667
-547.0588;-700.0000;91.0678;-388.8889
-511.1111;-541.6667;91.4937;-492.3077
-450.0000;-205.5556;89.6777;-486.6667
-661.5385;-486.6667;91.0533;-492.3077
-421.0526;-746.1538;90.1626;-175.0000
-600.0000;-400.0000;88.8574;-450.0000
-547.0588;-450.0000;91.4833;-193.3333
-550.0000;-842.8571;90.1586;-358.3333
-780.0000;-450.0000;88.4070;-413.3333
-560.0000;-862.5000;89.2987;-193.3333
-816.6667;-358.3333;91.9545;-560.0000
-862.5000;-633.3333;90.1865;-528.5714
-607.1429;-511.1111;91.5350;-587.5000
-492.3077;-607.1429;93.2900;-528.5714
-511.1111;-323.0769;91.0714;-450.0000
-388.8889;-700.0000;91.5247;-371.4286
-340.0000;-725.0000;91.5144;-340.0000
-842.8571;-685.7143;93.3063;-57.1429
-450.0000;-388.8889;92.4015;-685.7143
-541.6667;-518.7500;93.2900;-492.3077
-450.0000;-816.6667;92.4138;-706.6667
-661.5385;-450.0000;91.5075;-243.7500
-511.1111;-560.0000;91.0678;-323.0769
-486.6667;-292.8571;92.3891;-450.0000
-500.0000;-780.0000;93.7652;-877.7778
-266.6667;-685.7143;92.4076;-500.0000
-685.7143;-300.0000;92.3984;-413.3333
-486.6667;-450.0000;92.3953;-450.0000
-547.0588;-300.0000;91.0642;-450.0000
-423.8095;-200.0000;91.4972;-780.0000
-450.0000;-528.5714;91.9414;-417.6471
-607.1429;-450.0000;94.1752;-266.6667
-450.0000;-587.5000;94.1799;-421.0526
-500.0000;-652.6316;92.4138;-560.0000
-725.0000;-407.6923;93.3036;-560.0000
-661.5385;-780.0000;92.4261;-407.6923
-528.5714;-607.1429;91.9545;-400.0000
-600.0000;-607.1429;91.5144;-541.6667
-400.0000;-243.7500;91.4937;-656.2500
-500.0000;-518.7500;91.0496;-413.3333
-541.6667;-890.0000;91.0823;-500.0000
-600.0000;-450.0000;91.0423;-478.9474
-500.0000;-607.1429;91.5282;-725.0000
-400.0000;-518.7500;90.6174;-500.0000
-670.0000;-413.3333;92.8397;-611.7647
-528.5714;-312.5000;89.7363;-541.6667
-505.0000;-500.0000;94.1775;-576.9231
-800.0000;-266.6667;88.4117;-358.3333
-450.0000;-450.0000;90.6440;-511.1111
-323.0769;-600.0000;92.8426;-547.0588
-700.0000;-511.1111;92.4015;-340.0000
-652.6316;-486.6667;92.8222;-450.0000
-450.0000;-450.0000;91.5247;-587.5000
-633.3333;-541.6667;93.2981;-600.0000
-633.3333;-500.0000;91.0895;-528.5714
-486.6667;-890.0000;92.4199;-725.0000
-511.1111;-450.0000;91.5075;-541.6667
-633.3333;-492.3077;92.4045;-670.0000
-486.6667;-511.1111;92.8339;-505.0000
-547.0588;-486.6667;91.0605;-528.5714
-607.1429;-706.6667;91.5041;-200.0000
-175.0000;-407.6923;90.6136;-670.0000
-541.6667;-371.4286;90.6059;-486.6667
-288.2353;-877.7778;91.9479;-413.3333
-450.0000;-450.0000;91.0859;-685.7143
-450.0000;-560.0000;91.0895;-633.3333
-576.9231;-725.0000;91.5350;-560.0000
-400.0000;-358.3333;91.0678;-528.5714
-450.0000;-780.0000;91.5385;-528.5714
-1000.0000;-633.3333;94.1823;-476.1905
-450.0000;-400.0000;92.8571;-741.1765
-576.9231;-120.0000;91.5179;-661.5385
-576.9231;-486.6667;91.0678;-266.6667
-706.6667;-388.8889;92.8600;-700.0000
-725.0000;-358.3333;92.8571;-725.0000
-400.0000;-407.6923;91.9610;-661.5385
-725.0000;-725.0000;92.4261;-685.7143
-450.0000;-685.7143;94.1964;-780.0000
-560.0000;-417.6471;93.2845;-400.0000
-358.3333;-725.0000;91.9512;-450.0000
-340.0000;-661.5385;91.0823;-340.0000
-576.9231;-482.3529;91.5006;-200.0000
-528.5714;-541.6667;90.6212;-400.0000
-371.4286;-323.0769;89.2639;-450.0000
-450.0000;-450.0000;89.7196;-363.1579
-358.3333;-633.3333;89.7612;-450.0000
-450.0000;-685.7143;91.9447;-450.0000
-607.1429;-266.6667;91.9414;-615.0000
-511.1111;-388.8889;88.0048;-450.0000
-594.7368;-670.0000;93.2845;-371.4286
-476.1905;-611.7647;93.7296;-633.3333
-407.6923;-511.1111;91.9381;-661.5385
-600.0000;-670.0000;92.4107;-413.3333
-266.6667;-541.6667;90.1826;-700.0000
-450.0000;-547.0588;93.2845;-450.0000
-633.3333;-144.4444;91.4972;-486.6667
-706.6667;-511.1111;92.8455;-371.4286
-528.5714;-450.0000;90.1905;-340.0000
-413.3333;-450.0000;93.2900;-528.5714
-400.0000;-560.0000;91.0314;-120.0000
-340.0000;-528.5714;89.2987;-266.6667
-560.0000;-400.0000;91.0678;-312.5000
-323.0769;-572.2222;93.2872;-700.0000
-292.8571;-358.3333;90.1706;-633.3333
-780.0000;-633.3333;90.6704;-725.0000
-560.0000;-541.6667;91.0895;-633.3333
-511.1111;-352.9412;93.7194;-500.0000
-266.6667;-340.0000;91.4868;-741.1765
-486.6667;-358.3333;91.0533;-292.8571
-780.0000;-381.2500;91.9545;-323.0769
-388.8889;-572.2222;92.3767;-300.0000
-340.0000;-587.5000;93.2900;-560.0000
-492.3077;-450.0000;91.9643;-400.0000
-266.6667;-685.7143;91.9643;-700.0000
100.0000;-576.9231;90.1706;-266.6667
-800.0000;-450.0000;92.4291;-706.6667
-486.6667;-478.9474;93.7271;-300.0000
-381.2500;-500.0000;91.9512;-492.3077
-450.0000;-541.6667;91.5179;-381.2500
-340.0000;-500.0000;93.7424;-633.3333
-633.3333;-560.0000;92.4045;-153.8462
-633.3333;-407.6923;94.1870;-541.6667
-413.3333;-725.0000;91.9545;-541.6667
-633.3333;-560.0000;93.7551;-511.1111
-340.0000;-323.0769;91.5075;-400.0000
-560.0000;-633.3333;92.8600;-576.9231
-371.4286;-633.3333;93.7271;-450.0000
-450.0000;-656.2500;94.1964;-670.0000
-266.6667;-500.0000;91.9773;-486.6667
-511.1111;-685.7143;93.7245;-319.0476
-1000.0000;-371.4286;93.3225;-576.9231
-600.0000;-560.0000;93.7398;-388.8889
-541.6667;-587.5000;93.7449;-670.0000
-450.0000;-292.8571;91.9675;-700.0000
-69.2308;-560.0000;91.9381;-381.2500
-352.9412;-266.6667;91.9512;-528.5714
-400.0000;-340.0000;89.7612;-587.5000
-200.0000;-755.5556;92.8426;-528.5714
-633.3333;-746.1538;92.8513;-153.8462
-706.6667;-388.8889;91.9578;-340.0000
-417.6471;-633.3333;91.5179;-560.0000
-340.0000;-547.0588;94.1846;-607.1429
-450.0000;-450.0000;91.5247;-633.3333
-511.1111;-862.5000;90.2262;-528.5714
-764.2857;-633.3333;92.4045;-358.3333
-576.9231;-482.3529;92.8310;-266.6667
-800.0000;-371.4286;91.9741;-450.0000
-450.0000;-670.0000;91.9675;-238.4615
-607.1429;-670.0000;91.5213;-100.0000
-266.6667;-890.0000;92.3984;-266.6667
-746.1538;-633.3333;94.1964;-611.7647
-400.0000;-528.5714;91.9708;-388.8889
-725.0000;-450.0000;92.4230;-560.0000
-312.5000;-450.0000;92.8368;-633.3333
-407.6923;-600.0000;92.4107;-541.6667
-450.0000;-576.9231;92.8658;-725.0000
-450.0000;-340.0000;92.3922;-505.0000
-560.0000;-266.6667;91.5213;-587.5000
-862.5000;-547.0588;93.7525;-560.0000
-528.5714;-607.1429;92.4045;-560.0000
-450.0000;-547.0588;91.0605;-175.0000
-600.0000;-500.0000;90.6250;-450.0000
-521.7391;-450.0000;93.2763;-388.8889
-600.0000;-576.9231;91.5006;-288.2353
-600.0000;-492.3077;90.6174;-371.4286
-486.6667;-541.6667;92.8426;-607.1429
-413.3333;-266.6667;90.5983;-340.0000
-600.0000;-266.6667;90.1786;-576.9231
-482.3529;-340.0000;93.2927;-661.5385
-633.3333;-214.2857;91.5179;-528.5714
-407.6923;-607.1429;91.0533;-607.1429
-670.0000;-576.9231;92.3953;-511.1111
-528.5714;-266.6667;91.9381;-541.6667
-450.0000;-518.7500;91.9578;-725.0000
-500.0000;-685.7143;91.0859;-528.5714
-407.6923;-746.1538;92.8455;-371.4286
-450.0000;-576.9231;91.9610;-528.5714
-725.0000;-266.6667;92.3860;-547.0588
-323.0769;-476.1905;91.4868;-300.0000
-407.6923;-576.9231;91.5041;-450.0000
-450.0000;-676.4706;91.9545;-450.0000
-706.6667;-482.3529;92.3922;-340.0000
-685.7143;-670.0000;92.8426;-288.2353
-371.4286;-292.8571;92.3798;-500.0000
-511.1111;-587.5000;91.9675;-340.0000
-407.6923;-381.2500;93.7322;-607.1429
-292.8571;-450.0000;91.9381;-587.5000
-633.3333;-312.5000;89.7446;-560.0000
-541.6667;-243.7500;91.5006;-661.5385
-764.2857;-312.5000;93.7500;-450.0000
-746.1538;-214.2857;92.4076;-417.6471
-755.5556;-407.6923;93.7449;-587.5000
-450.0000;-560.0000;91.0714;-450.0000
-371.4286;-560.0000;92.3953;-450.0000
-607.1429;-547.0588;92.3891;-358.3333
-492.3077;-371.4286;93.7117;-482.3529
-560.0000;-450.0000;92.4138;-633.3333
-560.0000;-381.2500;91.5041;-144.4444
-528.5714;-352.9412;92.8310;-528.5714
-670.0000;-352.9412;88.8075;-37.5000
-492.3077;-528.5714;92.8426;-450.0000
-492.3077;-450.0000;94.1775;-486.6667
-300.0000;-694.4444;93.7347;-576.9231
-547.0588;-400.0000;91.9578;-560.0000
-492.3077;-633.3333;90.6174;-153.8462
-700.0000;-305.2632;91.0496;-266.6667
-450.0000;-800.0000;93.2681;-250.0000
-670.0000;-486.6667;89.7280;-358.3333
-780.0000;-685.7143;91.0967;-541.6667
-450.0000;-407.6923;92.3953;-587.5000
-153.8462;-676.4706;90.6136;-266.6667
-482.3529;-243.7500;93.2681;-518.7500
-587.5000;-500.0000;91.5179;-388.8889
-312.5000;-417.6471;93.2708;-633.3333
-560.0000;-450.0000;91.4868;-407.6923
-755.5556;-407.6923;91.5041;-450.0000
-358.3333;-547.0588;91.0423;-486.6667
-450.0000;-541.6667;90.5906;-305.2632
-600.0000;-492.3077;91.9578;-528.5714
-670.0000;-486.6667;93.7424;-607.1429
-685.7143;-528.5714;92.4015;-500.0000
-528.5714;-611.7647;91.4833;-340.0000
-725.0000;-607.1429;93.7271;-266.6667
-450.0000;-323.0769;93.7143;-633.3333
-607.1429;-633.3333;90.6250;-576.9231
-500.0000;-388.8889;90.6364;-407.6923
-486.6667;-400.0000;92.3984;-607.1429
-450.0000;-816.6667;91.0751;-528.5714
-486.6667;-358.3333;92.8426;-607.1429
-706.6667;-400.0000;91.9741;-685.7143
-340.0000;-371.4286;91.5006;-676.4706
-862.5000;-450.0000;91.0787;-633.3333
-381.2500;-518.7500;92.8368;-600.0000
-755.5556;-661.5385;92.8658;-600.0000
-417.6471;-670.0000;93.7373;-764.2857
-400.0000;-421.0526;92.4015;-755.5556
-323.0769;-363.1579;91.4902;-450.0000
-908.3333;-725.0000;90.6516;-388.8889
-511.1111;-670.0000;91.0751;-450.0000
-528.5714;-633.3333;91.0787;-266.6667
-266.6667;-661.5385;91.0714;-450.0000
-670.0000;-656.2500;91.9773;-450.0000
-830.7692;-500.0000;90.6326;-670.0000
-633.3333;-135.7143;92.3891;-528.5714
-576.9231;-511.1111;92.4015;-547.0588
-670.0000;-323.0769;91.5316;-755.5556
-725.0000;-413.3333;93.2981;-400.0000
-407.6923;-450.0000;94.1894;-725.0000
-450.0000;-560.0000;91.9643;-500.0000
-450.0000;-450.0000;91.5179;-450.0000
-450.0000;-528.5714;91.5110;-312.5000
-560.0000;-607.1429;92.8368;-450.0000
-492.3077;-633.3333;91.5179;-528.5714
-388.8889;-492.3077;92.3953;-363.1579
-755.5556;-511.1111;91.4972;-266.6667
-670.0000;-576.9231;91.5282;-670.0000
-478.9474;-292.8571;91.9381;-400.0000
-371.4286;-193.3333;90.1706;-633.3333
-395.0000;-230.0000;90.6059;-400.0000
-450.0000;-421.0526;91.9381;-611.7647
-1000.0000;-560.0000;91.0678;-633.3333
-413.3333;-371.4286;90.1626;-600.0000
-482.3529;-633.3333;91.0569;-300.0000
-576.9231;-670.0000;92.4045;-560.0000
-388.8889;-685.7143;92.4199;-560.0000
-407.6923;-312.5000;91.0642;-511.1111
-633.3333;-450.0000;92.8397;-528.5714
-407.6923;-266.6667;91.4833;-528.5714
-450.0000;-576.9231;92.4076;-633.3333
-407.6923;-600.0000;91.5213;-700.0000
-450.0000;-800.0000;91.5247;-407.6923
