action = 0;action = 180
-224.0310;83.2982
-187.3134;79.0786
-165.5172;83.6518
-167.7632;83.1346
-181.2030;80.9463
-172.9927;79.9831
-208.9041;82.2430
-178.9855;83.7003
-184.8921;80.4320
-195.3020;83.6240
-207.3529;83.2487
-184.6154;82.2656
-236.5672;80.9383
-167.5676;80.3571
-165.2482;81.3480
-171.0145;80.4403
-178.9855;78.5775
-217.6056;85.0721
-140.3974;83.1418
-202.1127;84.1391
-177.0370;79.0698
-219.0840;80.9624
-172.9927;79.5176
-124.8175;77.1900
-157.2581;78.7037
-200.6667;85.4894
-147.6821;82.6735
-147.6821;82.2052
-215.5039;80.0506
-241.3793;84.1189
-236.8750;85.8974
-266.6667;82.8125
-180.6897;84.1189
-160.3053;82.3554
-176.8707;84.1054
-208.0000;81.0105
-185.7143;84.5269
-178.6667;79.4043
-141.6667;79.5608
-302.2388;87.9121
-217.6056;84.1391
-145.4545;80.1177
-144.4444;82.5247
-211.1842;83.1346
-204.2553;83.6795
-191.9753;88.7083
-124.8175;79.9831
-140.6250;80.5228
-194.3662;81.8066
-202.8986;80.4403
-269.2308;84.5991
-251.3889;84.5925
-181.0219;79.0521
-226.5625;82.8415
-168.8889;80.4651
-157.9310;81.7834
-209.8592;83.6726
-179.5082;79.6468
-171.4286;86.4024
-167.3611;84.5925
-216.2500;88.7179
-206.4286;85.0847
-180.8511;84.6121
-156.6667;82.2128
-162.6866;80.9383
-189.4737;85.5936
-133.1126;83.1418
-224.8322;84.0919
-149.6454;81.3480
-195.1220;86.8151
-118.5430;79.8638
-184.1060;83.6100
-140.8759;79.9831
-209.8592;83.6726
-177.0992;81.8911
-189.4737;80.4816
-277.9141;84.9380
-223.0769;78.0653
-234.7826;82.3031
-182.2368;80.7922
-200.6667;83.6170
-140.1408;83.2061
-222.5564;85.1289
-173.0496;83.6795
-256.3380;82.7396
-211.1842;81.7291
-176.8707;84.1054
-173.1544;81.7524
-201.6129;81.0185
-167.5676;81.2925
-184.6154;82.2656
-154.4218;81.3005
-243.7500;82.2581
-182.6389;83.1919
-202.6846;84.0919
-162.2517;81.2686
-134.0426;79.4828
-155.4839;84.0512
-164.2857;85.4646
-200.0000;84.6706
-209.3750;82.8415
-206.4286;86.0169
-192.3077;83.6657
-209.1503;85.4708
-243.7500;86.9270
-210.8696;86.0288
-176.8707;85.5079
-208.6331;88.3524
-144.4444;84.1256
-175.0000;85.9932
-155.4839;83.1130
-159.2857;83.2203
-164.0000;84.5532
-170.7692;80.5063
-179.5082;79.1842
-188.6525;84.1458
-200.7194;86.4888
-157.9310;81.7834
-161.1511;84.6252
-208.9041;85.0467
-193.3333;86.5116
-136.2963;83.2558
-151.0067;82.2203
-178.6667;83.6170
-151.4286;81.8220
-177.0370;84.6512
-184.3537;84.5729
-137.2549;82.1900
-213.0769;83.2911
-148.1203;81.4111
-144.4444;83.2558
-185.1852;83.7209
-138.4615;81.3322
-192.7419;83.3333
-192.1875;82.8415
-175.0000;82.3480
-195.3020;88.3028
-159.2857;85.0847
-204.2553;84.1458
-212.0567;84.6121
-196.4539;83.6795
-195.5224;85.5875
-187.3134;82.7980
-116.9014;80.8736
-175.0000;83.1633
-237.8571;86.4831
-247.7941;84.1794
-173.1544;82.6882
-153.8462;83.1990
-155.6338;85.5386
-116.7883;80.9141
-236.5672;87.4472
-135.7143;83.2203
-117.1975;84.0376
-218.6207;85.5202
-182.4324;86.4371
-153.2374;82.2956
-160.3053;82.8198
-116.7883;81.3796
-145.9627;83.5400
-172.9323;83.7347
-186.3014;83.6449
-136.2963;80.0000
-132.8467;80.9141
-175.0000;83.1058
-198.5714;84.6186
-198.0645;85.4584
-200.6211;87.7726
-211.0345;85.0531
-188.6525;87.4099
-113.1250;84.4872
-139.1304;85.8914
-151.0067;83.6240
-153.8462;85.9215
-175.0000;83.1633
-182.8571;82.7542
-235.4610;83.6795
-139.4558;82.7029
-200.0000;83.7416
-191.8367;85.5079
-202.2901;86.0701
-156.6667;85.4894
-102.8369;79.9491
-200.0000;81.9672
-187.3134;81.4032
-217.6056;85.0721
-173.1544;83.6240
-164.3411;80.5146
-167.5676;83.6310
-153.8462;85.0658
-182.8571;81.8220
-155.0725;80.4403
-200.0000;82.7323
-171.3333;85.0213
-163.3803;83.6726
-165.5172;80.3822
-136.9231;80.5063
-221.5385;83.7553
-118.4932;83.1776
-130.4054;81.7602
-139.4558;83.6379
-166.9118;83.2487
-161.9048;83.1704
-184.6154;82.2656
-216.5468;86.4888
-221.1679;84.1727
-229.1971;83.2416
-173.0496;84.1458
-160.1351;84.5663
-150.3448;81.7834
-167.3611;81.7912
-161.1511;82.2956
-208.6331;84.6252
-157.9310;83.6518
-136.2416;83.1561
-144.4444;83.5961
-167.1429;83.2203
-202.8986;80.4403
-185.4962;82.3554
-208.6331;83.2274
-208.0000;83.7895
-189.8649;85.0340
-178.8732;84.1391
-166.6667;80.9544
-161.9048;84.5729
-175.0000;82.8125
-111.2583;82.2052
-136.2963;82.3256
-166.4063;84.6965
-165.2482;82.7469
-146.1538;82.2656
-154.9669;81.7369
-187.2611;84.9765
-204.2553;85.0784
-173.1544;84.5598
-150.3448;83.6518
-164.9635;84.6382
-240.2878;86.4888
-130.7692;79.9321
-196.7105;85.4770
-156.3910;83.7347
-178.5714;84.5269
-138.0597;77.2189
-204.7297;87.3724
-176.9784;82.7615
-232.8947;89.2249
-188.6525;82.2806
-128.8591;80.8167
-194.3662;82.2731
-231.6176;85.5753
-173.1034;80.8493
-272.4409;82.8487
-211.9403;82.7980
-180.6897;82.7176
-173.1034;85.0531
-201.3699;83.1776
-184.8921;81.8297
-210.2564;81.6980
-164.6617;83.2700
-169.2308;80.8655
-242.7536;83.7003
-160.8974;84.5137
-165.5172;85.0531
-148.9051;79.9831
-182.8571;83.6864
-204.6154;83.2911
-148.1203;81.4111
-116.7883;80.9141
-198.5714;85.0847
-184.3537;83.6379
-154.4776;80.4734
-149.6454;82.7469
-176.7742;85.9275
-199.2000;81.4737
-182.8571;83.2203
-230.0000;89.2340
-201.9608;86.4082
-169.3878;83.6379
-191.3907;85.0149
-165.5172;83.1847
-93.2432;78.4864
-162.3077;79.1139
-186.6197;83.2061
-168.7023;81.8911
-197.0803;82.7761
-153.2895;80.7922
-225.6000;84.2526
-184.8921;85.0911
-176.9784;83.6934
-142.6471;81.8528
-173.0496;86.0110
-189.4737;85.9455
-140.6250;81.4503
-204.6154;81.8987
-151.4286;83.6864
-175.0000;85.5263
-120.0000;83.1489
-253.5714;84.6186
-162.2517;84.0783
-179.2308;81.8987
-99.2754;80.4403
-157.4468;83.6795
-164.0000;85.9574
-150.3448;82.2505
-157.1429;83.5891
-205.9603;86.4198
-211.6667;83.3613
-157.4468;83.2132
-200.6667;86.4255
-205.9603;84.0783
-151.0067;82.6882
-181.0219;84.6382
-178.7671;83.6449
-197.0803;83.2416
-142.8571;81.7136
-198.0645;86.3966
-171.0145;79.9746
-160.7407;80.4651
-161.9048;79.8980
-120.0000;80.4651
-175.0000;81.8220
-153.3333;82.0985
-183.6478;86.8432
-120.0000;80.4237
-164.0000;84.0851
-198.5714;85.0847
-194.7712;84.5334
-175.0000;81.8834
-214.2857;85.9754
-160.7407;83.2558
-130.0654;80.3153
-190.2778;81.3243
-175.0000;84.6186
-177.0370;83.7209
-303.0534;86.5344
-138.2166;82.6291
-192.8571;84.5269
-144.4444;80.9302
-188.6525;83.2132
-177.0370;85.1163
-145.3846;81.8987
-154.4218;82.7029
-91.3043;78.5775
-156.1644;83.6449
-197.2973;83.1633
-194.9275;84.1660
-163.6986;83.6449
-162.5806;82.1748
-204.6154;82.3629
-175.0000;84.6447
-185.4962;82.3554
-187.3134;84.6577
-141.0959;82.7103
-212.0567;86.9436
-173.1034;82.2505
-205.9603;83.6100
-218.6207;78.9809
-243.7500;84.2327
-246.5753;85.5140
-189.4737;78.6227
-144.4444;84.5925
-245.7143;84.1525
-214.2857;84.1054
-214.2857;83.7826
-193.8356;85.5140
-210.6870;80.9624
-157.1429;83.5891
-201.4815;85.5814
-221.4286;85.9335
-227.6596;82.7469
-175.0000;81.0185
-186.0000;82.6809
-173.1544;84.0919
-167.1429;81.3559
-175.0000;82.3777
-169.2308;83.1990
-208.0000;84.0851
-202.9940;84.4406
-186.0000;83.1489
-222.5564;81.8758
-205.1095;82.7761
-230.7692;83.1990
-178.9855;83.7003
-196.1538;81.8987
-203.4483;81.7834
-252.8302;86.8432
-227.9503;85.4211
-211.9403;84.6577
-175.0000;82.2581
-180.2548;84.5070
-150.3448;81.3163
-256.1151;87.8865
-223.5294;84.6447
-166.1290;79.6296
-180.1242;85.4211
-163.3803;82.7396
-205.5556;82.2581
-183.5938;80.9865
-168.8889;80.4651
-175.0000;83.2203
-76.9231;76.1986
-189.0511;80.4486
-171.3333;82.6809
-169.6774;82.6439
-180.3922;85.4708
-163.3803;81.8066
-182.6389;83.1919
-207.6923;83.6657
-169.3878;84.5729
-181.3953;80.9785
-197.2973;84.5663
-175.0000;79.3515
-154.3750;84.0171
-182.8571;83.6864
-173.2026;84.5334
-127.0968;82.6439
-182.4324;85.5017
-208.0000;82.4000
-191.3907;85.9515
-197.9167;83.1919
-204.7297;84.5663
-164.6617;81.4111
-183.3333;82.8125
-138.8158;84.5400
-153.8462;85.0658
-183.5938;82.8415
-186.3014;83.1776
-156.6667;85.0213
-208.6331;86.4888
-92.7007;80.9141
-150.6329;83.5611
-220.4724;83.3123
-203.4483;85.5202
-151.1811;82.3852
-134.1935;83.1130
-165.5172;82.2505
-229.2517;87.8453
-201.4815;84.6512
-208.6331;83.2274
-158.3333;78.6318
-171.2329;84.1121
-133.5616;82.7103
-206.8027;85.5079
-217.7778;81.8605
-188.2759;81.3163
-242.3841;87.3563
-197.0803;84.6382
-113.4328;80.4734
-192.8058;86.9547
-205.9603;82.6735
-207.6923;83.6657
-147.6821;81.7369
-196.4539;85.0784
-148.9051;80.9141
-182.6389;83.6587
-234.0741;84.1860
-175.0000;85.4522
-219.3548;84.7222
-158.8235;84.0648
-201.2739;85.4460
-190.5660;83.5540
-224.8322;82.6882
-164.0000;79.8723
-188.6525;83.6795
-180.6897;80.8493
-250.3704;84.1860
-189.4737;80.7922
-205.9603;82.6735
-188.6525;79.4828
-147.6821;81.2686
-132.8467;78.5865
-195.8621;84.1189
-211.6667;79.2017
-193.7888;84.4805
-187.6923;81.4346
-213.1387;83.7072
-197.9167;85.9932
-120.0000;79.0698
-184.1060;84.5466
-175.0000;82.1976
-190.2778;81.7912
-230.0000;82.6809
-229.1971;84.1727
-235.4610;86.9436
-176.8212;82.6735
-185.8268;82.3852
-172.9323;81.8758
-186.6197;84.1391
-188.2759;86.4544
-158.3893;84.5598
-180.6897;85.0531
-200.7194;84.1593
-202.8986;83.2345
-152.5926;79.5349
-247.7941;83.2487
-180.8511;82.2806
-206.4286;83.6864
-173.1544;82.6882
-190.2778;84.5925
-169.9387;88.2328
-146.2687;81.4032
-159.2857;79.9576
-162.2517;84.0783
-200.0000;83.1990
-175.0000;81.4189
-155.9748;85.4336
-155.4839;85.9275
-230.0000;86.0169
-180.6897;82.7176
-188.7500;86.3675
-155.6338;82.2731
-179.1045;81.8681
-167.7632;82.6661
-246.1538;85.0658
-225.3521;83.6726
-145.3846;79.1139
-210.8696;85.0974
-158.8235;83.2487
-200.0000;81.8834
-215.2866;85.4460
-202.8986;85.0974
-120.0000;81.3163
-167.7632;83.6031
-186.1789;82.8776
-214.2857;84.6641
-202.6846;85.0276
-148.9051;81.3796
-182.8571;82.7542
-233.0986;87.8711
-212.1622;87.8401
-173.1034;83.6518
-197.9167;82.2581
-198.6755;84.5466
-180.2548;85.4460
-169.2308;83.1990
-199.3197;82.2354
-238.4615;82.8270
-207.1429;85.9335
-239.7059;86.5059
-155.0725;82.7688
-156.3910;82.8052
-239.5973;86.8992
-207.3529;82.7834
-209.3750;81.4503
-195.5224;82.7980
-203.2051;84.9829
-145.9627;81.6588
-228.4722;84.5925
-110.9589;80.8411
-171.1268;81.8066
-139.1304;80.4403
-176.9231;84.5991
-208.6331;87.4206
-143.6709;84.0307
-138.7597;80.9785
-163.6986;85.9813
-156.6667;79.6639
-107.9268;81.6353
-213.3333;89.6360
-160.1351;80.8248
-142.6471;82.3181
-169.5364;80.3321
-191.8367;81.7680
-169.0647;81.8297
-120.0000;79.5781
-245.7143;85.5508
-200.6667;88.7660
-230.0000;83.2203
-234.0741;85.1163
-200.0000;83.1990
-195.8621;82.7176
-206.4286;84.6186
-202.1127;83.6726
-246.9231;82.3629
-168.8889;78.6047
-214.2857;89.2478
-163.6986;85.5140
-214.2857;84.1994
-180.3922;86.8769
-196.4539;84.1458
-154.4218;84.1054
-193.3333;83.7209
-201.8293;89.6404
-220.8333;86.4601
-147.6821;82.6735
-127.8571;81.8220
-116.7883;81.8451
-201.3699;87.3832
-178.6667;85.0213
-154.4218;81.7680
-188.6525;86.0110
-150.6329;85.4398
-148.9051;84.6382
-203.4483;83.6518
-156.1644;84.1121
-98.4962;79.5522
-139.4558;83.1704
-178.9855;82.7688
-222.1429;86.4831
-152.7027;83.6310
-116.9014;79.9406
-156.9343;81.3796
-106.7114;82.6882
-188.0952;86.3208
-101.4085;81.3401
-136.8056;84.5925
-157.9310;82.7176
-148.9051;82.3106
-180.5369;86.8992
-160.1351;84.5663
-184.6154;85.0658
-171.5190;88.2579
-134.1935;84.0512
-177.1654;84.2394
-200.0000;87.8090
-115.2174;79.0432
-116.7883;79.9831
-169.5364;83.1418
-180.3922;85.4708
-206.4286;85.5508
-132.3944;82.2731
-206.4286;86.4831
-158.8235;80.7840
-247.3684;84.1994
-161.9048;81.7680
-199.4083;88.2025
-170.7692;81.4346
-171.4286;85.4646
-177.0992;82.3554
-176.7742;87.3348
-122.9730;80.8248
-90.9722;79.4567
-197.9167;83.6587
-95.8904;78.0374
-226.8116;83.7003
-134.6667;83.1489
-147.8873;82.7396
-182.0513;83.5751
-187.5817;85.9395
-159.7222;83.6587
-187.5817;86.4082
-144.4444;84.9444
-225.3521;85.5386
-216.6667;84.2061
-175.0000;83.1633
-188.6525;84.6121
-216.5468;85.5570
-185.7143;83.5891
-163.0435;80.9060
-214.2857;83.6864
-185.4962;85.1414
-241.3793;88.3227
-146.4000;81.9368
-130.7692;81.7989
-183.8710;84.2593
-128.8591;85.0276
-173.2484;86.8545
-167.3611;85.0594
-151.4286;84.6186
-135.2201;81.2046
-156.6667;85.4894
-210.0671;85.4955
-188.6525;85.5447
-180.6897;82.2505
-155.2000;80.0842
-207.6923;85.5325
-161.1511;80.8979
-149.3333;84.5532
-104.0323;79.6296
-160.1351;82.2279
-185.1852;80.9302
-191.6667;80.4899
-161.5385;80.8655
-197.7444;82.3405
-168.8889;81.3953
-207.3529;86.0406
-149.6454;83.2132
-189.0511;86.9657
-118.4397;81.3480
-150.6329;85.9095
-206.9767;86.0818
-186.3014;85.9813
-164.3411;84.6900
-156.9343;83.7072
-156.3910;82.8052
-166.6667;84.2061
-133.5616;83.6449
-240.2878;86.0229
-202.1127;87.8711
-138.0597;82.7980
-161.5385;84.5991
-208.3333;83.7416
-190.7143;85.0847
-151.6340;81.7213
-147.6821;83.1418
-210.8696;86.0288
-125.0000;81.8834
-203.7313;84.6577
-154.9669;83.1418
-176.8212;85.4832
-187.9195;85.0276
-185.1852;82.7907
-136.8056;82.7250
-210.8696;84.6317
-194.9275;85.0974
-135.1724;81.3163
-156.9343;82.3106
-111.5385;82.6365
-187.6923;82.3629
-229.1971;86.5002
-204.0650;81.9520
-245.2555;82.7761
-198.6755;83.1418
-95.5556;79.5349
-224.4604;87.4206
-152.5926;82.3256
-170.6349;83.7826
-106.7669;81.8758
-154.4218;83.1704
-169.2308;82.7323
-107.1429;81.7136
-155.0725;83.7003
-178.7671;85.9813
-178.8732;83.6726
-221.1679;84.1727
-141.0959;83.6449
-144.4444;84.5925
-130.2326;80.5146
-129.4964;83.6934
-147.1014;84.6317
-131.5789;82.6661
-195.8621;85.9873
-171.0145;81.8374
-171.2329;83.1776
-192.8058;82.2956
-183.6478;84.0239
-193.8931;80.4981
-175.0000;81.3559
-197.0803;81.8451
-153.2374;81.8297
-124.8175;80.4486
-218.8406;86.4945
-148.6301;82.2430
-179.1045;84.1927
-163.0435;82.3031
-186.9565;85.5631
-215.5039;85.1539
-208.0000;85.4894
-161.5385;81.3322
-167.7632;84.0716
-147.1014;81.8374
-165.2482;86.4773
-136.8056;83.1919
-145.3237;84.1593
-214.2857;82.3405
-225.3521;85.5386
-191.1765;84.1794
-170.8955;79.0786
-206.4286;84.6186
-235.7143;85.9335
-156.9343;80.4486
-209.8592;84.1391
-171.3333;80.8085
-175.0000;80.9222
-135.2201;83.5540
-176.9784;83.6934
-234.7826;88.3573
-204.2553;84.6121
-171.2329;82.7103
-168.7023;83.2841
-150.0000;81.4189
-187.3134;86.0524
-191.8367;84.1054
-237.8571;82.2881
-211.0345;83.6518
-153.2374;79.9661
-231.5068;87.3832
-202.1127;86.0051
-193.8356;83.1776
-185.4962;80.4981
-112.4138;80.8493
-211.0345;86.9214
-169.3878;83.6379
-216.5468;84.1593
-147.8873;81.8066
-229.2517;83.1704
-190.7143;83.2203
-180.6897;82.7176
-159.2857;80.8898
-154.9669;83.6100
-140.3974;84.5466
-133.5616;80.3738
-121.4286;84.5269
-189.4737;81.8758
-216.6667;82.8125
-154.3750;84.0171
-153.2895;84.0716
-195.8621;85.5202
-129.8507;80.9383
-158.8235;84.1794
-172.8682;83.7621
-107.6923;80.8655
-90.2256;78.1580
-231.7460;80.5392
-203.9474;86.8825
-153.8462;82.2656
-175.0000;80.3571
-165.7718;85.4955
-168.8889;84.1860
-189.4737;84.0716
-202.2901;81.8911
-198.5714;86.0169
-144.4444;82.7907
-194.3662;84.1391
-120.0000;80.4237
-87.2340;81.3480
-144.4444;85.5263
-120.0000;82.7542
-195.3020;85.4955
-217.9688;83.3052
-144.4444;79.9236
-198.5714;82.7542
-150.0000;80.0253
-231.5068;87.3832
-130.4054;83.1633
-185.1852;80.9302
-173.0496;82.2806
-157.4468;84.6121
-146.2687;81.4032
-173.0496;84.1458
-114.4068;79.6809
-210.8696;85.5631
-149.2188;82.8415
-137.8378;84.0986
-146.1538;81.7989
-129.4964;81.3638
-131.1594;79.0432
-212.0567;85.0784
-217.4497;85.9634
-176.9231;82.2656
-250.3704;85.5814
-178.8732;83.2061
-288.6667;91.5745
-107.6923;81.3322
-97.8417;80.8979
-189.8649;84.5663
-188.6525;84.6121
-163.0435;82.7688
-188.6525;82.7469
-158.0247;87.2968
-172.9323;83.7347
-157.4468;83.6795
-198.5714;85.5508
-225.0000;86.5287
-173.2026;84.5334
-202.8986;83.2345
-134.0426;80.8817
-184.3537;83.6379
-134.1935;82.6439
-186.3014;85.9813
-237.7953;83.7758
-217.7778;84.6512
-212.0567;83.6795
-261.8421;87.8194
-154.4776;81.8681
-151.9084;83.2841
-195.8621;85.9873
-173.1544;85.0276
-234.0741;83.7209
-209.6296;81.3953
-124.8175;79.0521
-200.0000;86.9325
-210.8696;83.2345
-158.8235;81.2527
-235.0993;85.0149
-246.1538;86.9325
-190.2778;83.1919
-220.5298;84.5466
-162.3077;80.0422
-191.6667;80.9544
-181.2030;83.2700
-181.2030;84.1994
-130.5389;84.9121
-189.8649;84.5663
-202.1127;83.2061
-285.4015;86.0347
-169.3878;82.7029
-166.9118;77.6650
-191.8367;85.0404
-209.8592;81.8066
-141.6667;80.9544
-165.5172;83.6518
-163.3803;80.8736
-168.8889;82.7907
-151.4286;80.4237
-138.4615;80.8655
-155.8140;82.3703
-162.8931;85.4336
-134.1935;83.5821
-124.6479;81.3401
-146.0526;80.7922
-240.6452;85.4584
-154.4218;83.1704
-169.2308;83.1990
-148.9051;80.9141
-238.4615;81.3322
-118.3206;79.5694
-178.8732;86.4716
-150.3448;81.7834
-220.5298;87.3563
-154.3750;84.4872
-207.3529;80.9222
-147.8873;82.2731
-209.6296;85.1163
-175.0000;83.7416
-186.6197;85.0721
-158.8235;83.5961
-163.0435;82.3031
-135.7143;84.1525
-192.4051;86.3792
-155.4839;83.5821
-223.9264;86.3500
-173.1544;82.6882
-151.1811;83.7758
-193.3333;86.4255
-90.9722;79.9236
-149.3333;82.6809
-221.7687;84.1054
-218.6207;82.2505
-140.6250;77.7403
-229.2517;84.5729
-197.2973;84.5663
-118.3206;78.6408
-201.4815;83.2558
-211.0345;84.5860
-167.3611;83.1919
-159.6273;81.6588
-211.9403;84.6577
-194.9275;79.9746
-200.0000;85.9992
-183.8710;84.9893
-136.9231;80.5063
-206.4286;85.5508
-161.9048;83.1704
-182.4324;85.5017
-130.7692;81.3322
-178.6667;84.0851
-214.2857;81.8758
-208.0000;81.4737
-202.8986;85.0974
-184.1060;83.6100
-128.8000;76.8421
-236.1111;84.1256
-158.3893;84.5598
-202.8986;84.6317
-186.9565;82.3031
-250.3704;86.5116
-224.4604;85.5570
-157.5949;84.0307
-115.6863;83.1274
-178.7671;84.1121
-169.5364;85.0149
-112.9032;81.0185
-99.1379;77.8523
-146.9388;82.7029
-204.7297;83.1633
-200.0000;80.9544
-144.4444;81.3953
-189.8649;83.1633
-144.4444;80.3905
-153.8462;83.1990
-232.8947;87.3509
-164.9635;81.3796
-175.0000;82.7250
-180.8511;83.2132
-207.1429;85.9335
-152.2293;83.0986
-157.2581;79.6296
-184.8921;84.6252
-259.0278;87.8608
-175.0000;86.3908
-183.8710;80.5556
-116.7883;78.1210
-156.6667;84.0851
-207.6923;85.0658
-175.0000;81.7912
-154.4218;83.1704
-128.1481;83.2558
-160.7407;83.2558
-176.9784;81.8297
-215.4412;82.3181
-214.2857;81.0584
-175.0000;80.4569
-203.9474;85.4770
-178.6667;85.4894
-139.8496;83.7347
-208.3333;82.8125
-173.1034;82.2505
-149.6933;84.4673
-194.9275;81.3717
-140.3974;82.6735
-218.8406;87.4259
-182.4324;85.9694
-176.8707;85.5079
-156.9343;83.7072
-158.8235;77.6650
-206.0150;81.8758
-161.9048;81.3005
-139.1304;79.5089
-175.0000;85.4522
-162.6866;81.4032
-197.2973;83.6310
-131.9728;79.8980
-198.4496;83.2982
-214.2857;85.9754
-213.2450;86.4198
-167.1429;81.3559
-167.7632;85.9455
-173.1544;85.0276
-201.3699;85.5140
-182.4324;84.5663
-176.9784;84.6252
-204.6154;83.2911
-121.6418;81.4032
-168.7023;81.4268
-181.0219;85.5692
-153.2895;85.4770
-198.3051;82.4517
-171.4286;84.5269
-179.2308;81.4346
-205.9603;85.9515
-215.3846;85.9992
-194.9275;82.7688
-247.7941;84.1794
-175.0000;82.6956
-171.2329;84.1121
-203.7313;81.4032
-183.0882;82.3181
-149.3333;80.8085
-196.4539;85.0784
-190.7143;84.1525
-186.6197;82.2731
-152.5926;80.4651
-222.1429;84.6186
-160.3053;80.9624
-155.8140;80.5146
-121.5278;80.8574
-118.6335;84.0103
-156.6667;85.4894
-176.8707;87.8453
-146.1538;82.2656
-137.8378;81.7602
-175.0000;80.5556
-138.0597;80.4734
-178.8732;84.6056
-217.4497;83.1561
-185.4962;80.4981
-157.4468;81.3480
-194.3662;82.2731
-182.8571;81.8220
-171.1268;81.8066
-155.4839;81.7058
-238.4615;83.7553
-185.4962;82.3554
-159.2857;80.8898
-237.7953;86.0936
-156.1644;84.1121
-162.6866;80.4734
-204.2553;80.8817
-144.4444;82.6587
-180.6897;86.4544
-243.2624;88.3425
-168.7023;82.3554
-157.9310;80.3822
-209.8592;84.6056
-165.7718;84.5598
-196.1538;84.9829
-129.4964;82.7615
-171.4286;86.8713
-184.6154;85.5325
-180.8511;85.0784
-167.5676;83.6310
-182.6389;85.5263
-175.0000;82.2279
-173.1034;83.6518
-179.2308;77.7215
-197.7444;82.8052
-137.4101;79.5002
-197.0803;83.2416
-171.2329;80.3738
-155.0725;82.3031
-158.8235;83.5961
-159.7222;82.7250
-181.0219;83.7072
-187.6923;82.8270
-146.0526;85.0085
-138.4615;82.2656
-146.2687;83.2629
-120.0000;80.9302
-185.1852;85.1163
-141.6667;81.8834
-150.7353;81.3875
-170.7692;82.8270
-113.8889;81.3243
-131.1594;81.3717
-189.8649;84.5663
-155.0725;84.1660
-112.4138;81.3163
-112.4138;81.3163
-171.4286;84.5269
-199.3671;86.8488
-177.0370;81.3953
-176.9784;81.8297
-175.0000;84.2061
-169.0647;83.6934
-182.6389;84.1256
-159.2857;83.2203
-235.0993;89.2295
-161.5385;86.4658
-124.8175;81.3796
-158.8235;83.7140
-166.0131;85.9395
-133.5616;82.2430
-207.6923;87.3992
-120.0000;81.3559
-186.9565;85.4211
-135.1724;81.3163
-153.8462;82.2656
-170.8955;81.8681
-169.0647;82.7615
-182.4324;83.1633
-193.8356;83.6449
-189.8649;80.3571
-172.9927;84.6382
-175.0000;83.6587
-182.4324;83.6310
-171.1268;82.7396
-167.3611;82.7250
-176.8707;82.2354
-132.8467;81.8451
-148.3871;83.5821
-166.9118;82.3181
-198.4496;85.6179
-147.5000;86.8376
-161.5385;82.7323
-176.9784;83.2274
-208.3333;83.2770
-206.4286;87.8814
-175.0000;85.4770
-145.2703;82.2279
-134.5588;79.9915
-182.8571;84.6186
-143.5714;79.4915
-192.8058;85.0911
-152.5926;83.2558
-242.2222;81.3953
-226.8116;85.0974
-168.7023;82.3554
-200.0000;84.2061
-198.1928;90.5741
-106.2500;83.0769
-130.7692;82.7323
-165.7718;85.9634
-143.6242;85.9634
-254.3624;88.3028
-209.6296;83.2558
-178.3951;85.8854
-158.8235;81.3875
-176.8212;85.9515
-252.3438;84.2327
-187.3134;80.9383
-170.8955;85.5875
-169.5364;85.0149
-160.7407;81.3953
-135.7143;83.2203
-203.9474;83.6031
-221.1679;83.7072
-140.3974;83.6100
-187.6923;80.9705
-231.5068;85.0467
-143.6709;82.1520
-141.0959;82.7103
-181.0219;84.1727
-155.8140;75.8752
-186.0000;83.6170
-261.6438;85.0467
-178.9855;80.9060
-176.9784;78.1025
-170.8955;80.4734
-246.5753;82.7103
-202.2901;83.2841
-162.5806;82.6439
-212.0567;84.6121
-230.0000;83.6864
-154.4776;83.2629
-159.7222;85.5263
-193.8356;84.5794
-153.1746;83.3193
-182.4324;84.0986
-116.5354;77.7497
-147.5000;82.6068
-186.0000;84.5532
-138.0597;82.3331
-178.8732;84.6056
-154.4218;81.7680
-156.3910;82.3405
-144.4444;80.3905
-122.7848;83.0914
-191.6667;83.7416
-171.2329;84.5794
-118.3824;77.6650
-209.8592;86.0051
-203.7313;84.6577
-166.9118;83.7140
-140.8759;84.1727
-129.4964;81.8297
-195.5224;82.3331
-181.7073;86.8151
-164.3411;81.4424
-157.9310;81.7834
-165.2482;83.2132
-207.3529;86.0406
-212.0567;86.9436
-141.8440;79.9491
-151.6340;83.5961
-180.8511;83.6795
-214.2857;81.4111
-272.4409;82.8487
-142.8571;79.3691
-179.1045;80.4734
-169.3878;83.1704
-194.9275;79.9746
-180.6897;83.6518
-164.0000;84.5532
-145.3846;81.8987
-166.6667;86.3383
-186.3014;82.2430
-235.4610;83.6795
-162.5806;83.1130
-200.7194;83.6934
-150.3448;82.7176
-155.6338;80.4071
-124.6479;80.4071
-202.8986;84.1660
-169.0647;80.8979
-142.7586;83.1847
-149.6454;83.2132
-164.0000;83.3263
-171.1268;82.2731
-170.7692;80.9705
-155.4839;84.5203
-151.4286;80.8898
-200.0000;84.1324
-201.4815;80.0000
-120.0000;80.0000
-155.9748;84.9637
-203.1496;81.9216
-240.2878;86.4888
-206.8027;85.5079
-151.0067;81.2846
-140.1408;81.8066
-198.0645;84.5203
-215.3846;84.5991
-188.6525;82.2806
-201.4815;82.3256
-215.5039;80.5146
-244.2177;86.4428
-184.8921;82.7615
-215.3333;84.5532
-126.0274;82.2430
-248.7805;82.8776
